Id,SalePrice
2658,141757.0543495777
2718,160309.36415096073
2414,213027.8630572904
1989,109289.28156686266
625,176687.95785621868
333,97487.4492491994
1327,108211.52999700882
858,145561.43893549245
95,182108.33794651928
1568,167977.99182706905
2482,159740.99267225663
1364,120840.61698453945
2584,148927.33681601938
818,275671.0788493973
2673,167908.9370243435
2089,122219.92021777752
1297,161146.5085901182
790,116891.07007611275
2616,198581.40620182082
720,190705.08884756287
222,148957.9128263113
557,131453.5115543154
1148,194368.18835307125
2766,172786.42595602333
534,181326.72442083035
1452,122798.19598066976
630,119878.10801549954
2648,110506.47266792164
125,159104.50605861284
1904,59767.110190996624
1670,112050.01264193017
756,91047.05522420144
717,193085.1389122025
1032,157985.1429282198
852,207191.7965280656
1731,187537.0290178964
2639,116748.55056420015
2071,92815.43369611025
1267,110835.0548778731
1851,185493.59469822026
567,159983.55277843034
2439,204677.4187561959
1898,145744.06317913876
647,172107.6126354328
2256,209575.9049820916
979,102524.32927283691
1444,213717.4235605971
2485,118547.4394148604
157,131713.6241424685
88,126713.90601964689
2003,108404.95869689797
186,204968.82386101573
1425,239828.21618316838
2695,117638.776403385
738,97200.58493098828
395,155784.94612931108
1353,178724.4920264408
1878,140100.77919627065
390,166244.6504518148
1456,231817.042655373
1103,295391.76147445955
1387,144533.63800977892
2070,140640.19728761943
1199,185472.01773629186
2479,171976.20273806242
501,289233.4017154913
2362,99869.38948908924
1718,200339.32871604382
2188,86249.72846609289
1483,151118.76249344097
2557,81985.73432395943
437,379445.93052899896
2224,193053.24830448645
1628,168569.01634268058
397,136249.2436790038
587,191322.51223105064
2182,843768.6100866012
971,139847.87455613635
2611,151614.53070049483
1887,96245.09570475935
2399,353079.6177297039
2148,195316.90384937482
304,127990.27050190844
1997,127797.47035175908
2817,112127.83326835849
1431,196602.43743379918
427,337592.8500925793
263,122519.64894261482
598,173638.9627910545
2895,237337.22481121286
687,151258.44197692221
1822,138727.34417689327
2191,113187.89094972251
