Id,SalePrice
2658,157777.1379069593
2718,167356.48568620795
2414,217679.56440019055
1989,104516.0182011572
625,181622.45633438
333,89817.72624153677
1327,105831.46921052158
858,145224.6461169331
95,183533.84802356435
1568,170269.32046682233
2482,156922.07387210368
1364,118301.00832395747
2584,145601.64902593105
818,289074.96201518475
2673,156375.759499284
2089,120114.52518844893
1297,167829.2880060154
790,114948.17197163445
2616,195650.3168882132
720,199782.97267618444
222,150391.55032606938
557,125744.27534594577
1148,193614.49938412113
2766,180007.65938630007
534,175823.09498853981
1452,118559.56408947341
630,122600.25480951971
2648,109808.48741227313
125,163697.49792067482
1904,53611.29619913193
1670,110942.2447056253
756,92375.4268261148
717,211115.803045947
1032,166265.62157299908
852,208875.35951738487
1731,180145.86298046657
2639,118383.0005832098
2071,78423.02710717934
1267,114708.9002478206
1851,190599.19885412516
567,157402.06726972948
2439,203811.82446367375
1898,145942.92686070208
647,157807.22676282
2256,217930.799778713
979,91660.85778961972
1444,215484.1409709493
2485,125997.28558862435
157,127626.06695580478
88,124029.62056984281
2003,107448.32933070583
186,212432.48029634805
1425,232654.07298910542
2695,115411.81026262522
738,99387.5203750416
395,153619.4684798939
1353,164646.35711124208
1878,135040.69708816515
390,167411.53190915167
1456,226271.2345325037
1103,311193.94365155423
1387,141951.91111388302
2070,146522.7432337042
1199,176569.90370585778
2479,168985.721489587
501,293231.2671158906
2362,97491.69121954282
1718,205282.07707018434
2188,87620.41579995578
1483,161852.05635293614
2557,84751.32768439552
437,373611.6373142845
2224,205980.02411078307
1628,168022.21753548694
397,136198.43610136537
587,198207.79728847387
2182,733060.7474146029
971,132587.75137138448
2611,137968.30813726378
1887,94240.92761736293
2399,353230.4850302305
2148,196411.67604883073
304,138515.68961381243
1997,131376.24077650555
2817,103062.14843083468
1431,204013.2794066204
427,342938.5777995151
263,118992.88719082586
598,182626.83083383477
2895,233820.6411380388
687,146303.03386143845
1822,135136.6414849409
2191,101953.71287448125
179,127660.62709478269
1009,220196.56739146783
2010,120559.17732044612
1991,140617.8602263606
1411,188195.30250239623
1721,233367.43497538136
1144,183390.67001550284
593,214328.108553459
575,278133.2444497597
1249,171459.96819184156
1604,126336.08134171963
1064,489687.94148333895
1923,163212.37987505668
1988,109617.85913242548
2325,166544.84045467543
114,203603.92147403874
2700,180442.52300641977
217,148034.99620215292
343,180421.42165774162
386,223319.4012011532
2005,106731.6850414004
2908,141177.35908607306
1814,252056.31713840197
2446,542979.8776020894
208,140344.51882743204
1679,101044.76374093507
822,315499.40773464914
6,191932.4430885868
1781,397791.998097899
2397,293423.1178040098
2340,337248.5081481156
1618,165764.52613553518
2843,124204.67736745128
1061,379131.43149829586
2786,124310.18088835062
1935,133878.06703990314
1341,109685.11280228155
521,252450.36275284318
2136,133111.66301384996
996,205542.1211432856
227,146214.45166010302
135,192446.60770109924
1167,161625.84217882753
294,235153.60756482865
1776,202249.47473452645
540,167410.72855476732
1717,212470.33230739963
2303,130948.31098714253
116,183336.29115922353
127,131195.7784678028
1371,130237.06460290705
1014,165897.23364201913
1507,95876.11488394957
702,131419.1820205271
750,146848.7173289765
261,151327.4164067101
1559,76437.07620763686
577,199610.5299498998
2812,192490.75920037835
2080,160498.70535120036
1368,111171.14144259974
2376,124105.7028805314
659,114766.17633759977
1235,132963.96164702892
332,73394.1531521711
1917,141417.33046276163
2094,255051.75533664273
1460,262856.6896200621
1471,218165.70615456958
1509,125730.45668707884
1922,135554.8316259413
433,493461.38556859654
460,259187.08216580708
1116,227005.88134382872
1137,168366.12623620802
53,159135.61167711744
2354,274316.8053354443
1475,190227.32088809108
1761,592711.5354971987
842,142788.9814980972
2739,183627.46384953937
2509,148312.63383302174
1007,199130.3553092858
2610,180299.47348409463
1952,78835.71692197464
2719,173812.23262592492
2921,81813.36011153107
1966,144742.52359753416
292,111206.37058908473
1204,193951.75157863082
1829,236133.82328430476
2419,188814.138903538
391,144060.3466035288
798,114831.31356734823
481,193090.74995086616
193,199280.66886192714
555,114116.34061710461
899,61667.379520979215
2357,183338.40572870424
328,147006.58991045415
1356,116242.02149453093
1154,103181.44551509684
1730,177338.6783762404
2249,153343.5143043851
1119,281854.11530293105
2856,144279.31723869222
1394,125804.64070410588
2587,109431.68547254962
61,330520.9318261283
2661,179259.9882261932
2711,132171.26599583862
1147,178259.22691273922
757,120459.02345088316
2623,89583.39996691103
2378,133804.24904973758
1413,138248.14351350826
1722,216868.4342369477
1112,210371.71202529923
1623,191496.3082070209
1201,194815.43100373994
1513,109141.17907677307
957,497220.24913661333
1171,252674.2215340404
1145,194694.8148783455
2726,235564.24832830427
703,157559.4522682281
