Id,SalePrice
2658,147947.3929184582
2718,166682.34127139437
2414,209299.4979928442
1989,111285.2385832198
625,177729.2522977278
333,97642.07818265136
1327,112729.45355914778
858,144396.17090084386
95,188423.56484586824
1568,169242.75618058536
2482,160430.93083278995
1364,124545.04962545529
2584,153683.23333393136
818,292191.25591210683
2673,164185.48134541075
2089,128090.43375992276
1297,153494.16495899082
790,121149.92157861593
2616,187991.37401599865
720,192981.04520752904
222,146718.69444736742
557,122489.67634327743
1148,195574.1525079553
2766,171277.02936644614
534,180571.6158748397
1452,120237.35425310262
630,130043.75256836905
2648,111695.46203249048
125,153665.88938646694
1904,67465.70597434303
1670,112537.08431644559
756,100001.1229791672
717,230994.41574859142
1032,159124.4727967997
852,209656.3532953551
1731,181329.50469663666
2639,120452.91628668422
2071,94486.69789279527
1267,118695.44018943422
1851,187687.35957559868
567,173767.82530373152
2439,209319.6698920066
1898,146333.71416063802
647,167457.8074936462
2256,220310.7149759172
979,109448.85104818172
1444,221809.5288115062
2485,117944.68842249674
157,126330.5302851598
88,121522.59944110847
2003,113005.30643497185
186,214881.68465509015
1425,239897.47869097238
2695,125916.3818295175
738,101851.77706134
395,149927.79558959635
1353,163827.20934369403
1878,139343.97698508872
390,167554.4025915129
1456,232502.42782768994
1103,313979.68468297855
1387,126207.98158643517
2070,154122.60401420153
1199,179275.37655541743
2479,171622.17408198203
501,334259.76470718754
2362,102955.31310378372
1718,204223.7408497998
2188,90723.60682267453
1483,155018.912041431
2557,93793.42765562629
437,365693.91643071594
2224,215955.97606567078
1628,172817.5814954566
397,135163.0092912546
587,201039.20659166685
2182,784527.9071901625
971,149549.6575320161
2611,145694.78727429535
1887,104600.23582998586
2399,347595.92411028844
2148,198811.17077503842
304,128131.72174731424
1997,127325.95463323523
2817,118827.56181146561
1431,189189.4120378124
427,335083.48531973
263,120779.19960643831
598,178915.05117604198
2895,226888.75808647944
687,149772.54557624506
1822,132484.02025386004
2191,117730.41429067064
179,128579.87259265002
1009,210346.3656611105
2010,124347.16856425992
1991,139598.4305167907
1411,165412.50125944108
1721,225467.3865420317
1144,188263.43760913867
593,215956.24875072553
575,256267.94579798327
1249,175471.4576192012
1604,123427.70186681033
1064,541594.5860555768
1923,161803.01376099687
1988,108664.00402346347
2325,167013.63704818534
114,208479.76273426416
2700,174033.89027628436
217,137435.56069752376
343,177972.47144089208
386,224215.97346125674
2005,126761.28489726796
2908,147594.3519389585
1814,241853.30683248586
2446,555698.478306178
208,136187.59867132254
1679,109728.43742268287
822,332843.5951628306
6,189392.72846990393
1781,401572.05282584205
2397,291242.1724831987
2340,336354.5546153978
1618,172620.86430418352
2843,132638.42296152998
1061,360795.4143140402
2786,124275.49962054478
1935,135543.4588464519
1341,116180.3947660801
521,266740.97948428825
2136,135702.930292741
996,203591.01305983498
227,148421.9209387101
135,182996.6925374183
1167,165534.2663428784
294,237967.32761388685
1776,191369.19694796705
540,169623.6964611094
1717,216230.2465394446
2303,129356.20398643936
116,183058.70046582478
127,136949.90955445607
1371,137605.37163786043
1014,163142.24133785284
1507,116343.03989375195
702,123254.74712255405
750,148639.18640616513
261,155256.32675934685
1559,86830.9175310749
577,205503.85105173875
2812,199437.91644670317
2080,158338.97164054963
1368,111817.25604512075
2376,125867.27175613279
659,110201.42662561397
1235,131970.56024210318
332,86811.82181026373
1917,141054.25954729973
2094,257129.26070768724
1460,280880.84870980727
1471,216037.17606000442
1509,131396.34854142708
1922,133600.91138242278
433,511700.62202217826
460,242847.88158741148
1116,239775.88897431572
1137,165985.90766482992
53,163118.33821996753
2354,262352.04410789494
1475,194077.45653824927
1761,584065.8485756824
842,138899.91142658095
2739,193017.13987786588
2509,155890.61499553028
1007,203009.24555000366
2610,179231.06886720023
1952,86126.51723325797
2719,169648.9774555608
2921,94208.7293207347
1966,136085.49297460154
292,111827.77183236381
1204,186901.04482577226
1829,243112.94263000635
2419,181552.10411444595
391,151738.4955932689
798,117242.12768686298
481,194631.85355422023
193,195982.58893216404
555,118745.29457580097
899,85750.96738208615
2357,181027.47377771922
328,140670.57704578672
1356,113435.62683604701
1154,110265.9271525368
1730,172725.15655274066
2249,148844.04268391678
1119,293192.0680391181
2856,146033.53141625662
1394,140369.38595366932
2587,122259.48176201252
61,334003.2568708926
2661,176749.01045313256
2711,135445.2905950445
1147,179996.71735489936
757,126749.47944258194
2623,98030.18183740953
2378,146028.05823616014
1413,152271.9825647114
1722,211490.78585067083
1112,212949.54579044343
1623,187753.12263612085
1201,188152.33698510763
1513,117728.98274890553
957,488182.141283095
1171,255669.8354493265
1145,195551.4299325626
2726,240630.57552818255
703,153839.3265106384
760,89394.9116924677
1964,139087.6377399565
2512,179208.91525840855
159,147351.47789603585
1281,165891.63624808507
468,180590.5684719251
290,120112.59109964035
665,97531.81319464497
1463,266366.6573847836
1792,217374.12015442597
923,146164.8492295384
500,260962.21352695182
1408,203864.23500131647
331,86990.28732168264
170,128911.76258926082
2192,104376.95438107604
2571,320558.85184405814
2314,172528.35222766423
2647,90574.41974422673
422,434276.5777777856
2457,378652.62369470927
1838,196121.12029687833
2805,258083.79553870365
1645,155629.89873610376
1711,281605.8382615342
2825,259429.15075003542
322,329116.1736610208
2103,256839.05418632668
342,127376.70105143261
600,120183.4550099528
488,178367.6888924338
1725,296149.655220384
