Id,SalePrice
2658,148356.9172894248
2718,161235.54062489598
2414,212846.26696722652
1989,102318.35855201623
625,176883.875414698
333,90523.57895323903
1327,111617.52938904862
858,151122.08164305796
95,174358.19957413897
1568,169982.15705491672
2482,156246.6781618597
1364,122813.58827873819
2584,149514.48168983377
818,284444.1742424915
2673,159887.43007818656
2089,123057.4787093815
1297,147833.1711732251
790,115987.68598216366
2616,200803.76427289782
720,167325.98627842581
222,151711.54643222783
557,118312.77809382616
1148,194977.5971704251
2766,160567.04940708666
534,177303.24158807032
1452,119483.0842216898
630,123199.81600530472
2648,111653.39138460351
125,158722.68386779708
1904,68633.12803521183
1670,107279.21180009734
756,102395.12408890952
717,208558.62333196003
1032,153976.508203986
852,206139.15720560416
1731,176564.07549109962
2639,118190.77072115769
2071,97399.91739152616
1267,124194.08986996429
1851,188540.19374959765
567,152149.26349349148
2439,203260.8586018778
1898,151903.028105779
647,149712.49683010098
2256,214364.4641590097
979,98182.7790200376
1444,216038.4531179803
2485,121868.81169269228
157,128931.9619974294
88,119547.11044950424
2003,109828.04990338694
186,189787.32362763397
1425,233253.25032438952
2695,124308.61147730873
738,105269.47115431572
395,162127.48763609503
1353,163993.27067440932
1878,137652.59039964224
390,158313.21724816095
1456,228659.76760021606
1103,317566.2857835908
1387,127480.59904282117
2070,144899.30405505063
1199,176141.23443706744
2479,172722.8391947606
501,311653.55630757334
2362,97023.94269740854
1718,199629.57239018657
2188,82822.15238965796
1483,143441.78998334554
2557,90629.14023571223
437,373978.7583630939
2224,197332.29918733228
1628,168365.93369024838
397,139780.3078550703
587,195860.18735251346
2182,716162.1825827704
971,136388.0107405535
2611,135074.68916192825
1887,104014.33545439604
2399,366346.215843049
2148,195713.202609663
304,114602.85638231313
1997,130218.64617153148
2817,114560.2932436928
1431,194301.11379550683
427,321352.4611239995
263,123286.019380655
598,172775.27780295003
2895,226775.6683748687
687,149172.69641346563
1822,136731.12094904896
2191,108041.34098980512
179,129251.51795937603
1009,210844.00104452958
2010,128425.20122451708
1991,136280.95121700407
1411,170373.6277936235
1721,226960.909990181
1144,187947.6051463836
593,213956.13326031558
575,304581.039236416
1249,172619.61606864305
1604,123450.857684505
1064,584088.2118534095
1923,151087.7482364031
1988,110993.44769984517
2325,174412.83008845214
114,194563.43780137738
2700,163235.90863363552
217,133650.37278914434
343,177515.63325752656
386,214906.46304043432
2005,117380.59815981585
2908,142227.9560248028
1814,239173.72715849322
2446,563189.8215316987
208,125561.9516767196
1679,109447.41691327754
822,318969.25566328765
6,196840.4864953828
1781,408884.81669389125
2397,280635.6829355461
2340,331480.2480762782
1618,179655.49581901205
2843,121207.75502873996
1061,368060.5987789087
2786,122201.55112500311
1935,134548.71340179804
1341,116932.92907361768
521,253936.7868427264
2136,134446.60862723968
996,210380.47346033284
227,149101.31271117594
135,186593.22268293044
1167,169303.58391824702
294,230716.772058734
1776,200639.88813251632
540,153609.9554210698
1717,206363.48003196254
2303,127225.57563321502
116,180006.29138999007
127,138020.30108466497
1371,133367.05041347252
1014,145515.14574918596
1507,108158.57033298073
702,124667.25088844118
750,143023.83063045618
261,158735.9070655128
1559,88777.22754999917
577,200499.67932427383
2812,192222.37504607986
2080,151963.37186347137
1368,110591.67999490595
2376,123248.03483307542
659,99547.21622636382
1235,136299.38738234196
332,81003.08779349543
1917,137837.2000309725
2094,251186.16752281127
1460,245954.33417113125
1471,218859.75089782593
1509,123641.68682944735
1922,133998.70985183542
433,620895.5135754299
460,246373.82778020608
1116,247883.1178613937
1137,158112.47420451752
53,162480.08871957316
2354,259243.82187883978
1475,192691.89732978496
1761,619449.0905977753
842,142754.3282556521
2739,173068.91846819106
2509,149509.98885647254
1007,196623.7093109188
2610,184374.83358516337
1952,84344.0278827807
2719,163115.27458540277
2921,87124.77335248108
1966,142537.80492497684
292,112884.29889025561
1204,181202.704033231
1829,255812.9066818038
2419,186055.04579527455
391,147695.14895372314
798,110685.47318414487
481,195780.02102526478
193,189970.50613679856
555,123771.99001407714
899,73622.66257826595
2357,180977.03716003182
328,122827.97717430489
1356,108601.81285992329
1154,107176.40065324266
1730,173462.15851399442
2249,152937.25757888675
1119,281743.30627047346
2856,140979.91033175803
1394,136236.079827772
2587,121800.02386614807
61,314682.46625715954
2661,169234.3413218317
2711,131365.0737529095
1147,174218.99395272287
757,122294.63176845179
2623,104472.27497839427
2378,139330.16767449857
1413,133010.15567456902
1722,213721.19699499363
1112,214563.57852762495
1623,200938.01698199107
1201,186822.8581106083
1513,113903.49849204911
957,557291.461670636
1171,254235.4156240916
1145,192319.08561759852
2726,240073.51250248917
703,152123.53383554198
760,92329.33162009864
1964,143407.84789090123
2512,171173.84956097882
159,141195.72432258262
1281,168553.10204569006
468,179104.4796013244
290,118054.42514421414
665,95847.78338781511
1463,241417.077752758
1792,227496.68617004994
923,153200.58013365787
500,259110.9147065617
1408,183298.39960699654
331,80903.50147831811
170,124283.20011671163
2192,92544.84188890693
2571,276756.03783445334
2314,178862.31593168358
2647,91600.15432827415
422,437630.9032674578
2457,362604.63345187105
1838,209960.35426477352
2805,249137.00078374587
1645,156970.7946926458
1711,283156.95140226715
2825,235777.30077256798
322,320747.7561576569
2103,250171.06969329587
342,114391.09013960628
600,125076.57079022899
488,178524.00620857507
1725,299599.0841573718
2246,292907.82681804465
2847,156817.62605880885
806,231245.22098443768
530,228093.4965141844
963,182712.4204767814
2678,100595.79342365461
171,92991.1146185289
2401,458639.8465425462
805,218782.71235649358
2259,232062.10315125564
1748,180938.37224611873
1361,139668.07054693805
1677,111506.92052735666
1406,142299.3594408428
2322,252971.94535532326
688,157510.0314571302
143,145387.57291979666
804,203809.8041381716
1214,160620.86766086007
2828,149470.9624763821
1999,181190.02375115428
2467,200432.7924657158
2665,150073.76615974942
1538,335900.1372579985
398,117664.7572989061
2822,136038.33563986057
2157,135446.9080258242
1856,191955.35959483992
1269,102487.66287659592
2570,115085.87423864783
2320,227023.87121273676
1517,133559.4700819937
2304,129778.97738282823
1312,98125.7829186492
2012,133578.4577150593
506,245023.42236195342
2865,216421.51087917585
2367,100233.09021555833
554,84265.86958459609
238,127251.21060286024
1954,119277.73298666542
2488,123186.58949071099
2291,82259.87455354366
1969,104123.41584542082
2725,165252.07342811217
1482,138224.4924492179
2763,191977.21149418553
503,245564.77276282234
1584,246420.586655801
1531,142562.36981238265
2210,169035.2108124273
459,328620.23287971504
556,129745.90494807015
1347,128886.71449354033
1290,77429.19424517693
1388,103216.41837964558
1571,398794.4749485866
2754,192828.1141887901
765,126108.85451449266
2494,126387.24780877988
2870,241371.33252993925
7,212734.03822403942
1114,257597.69115899812
2418,273405.8198825071
291,129137.41997626453
18,333412.66183605604
39,383649.35732053936
1001,258863.7541071696
2442,225486.500509738
616,110209.27739930466
2680,79781.67971556424
1414,127991.61949225984
289,143893.4865945972
40,246360.78843869164
860,119908.86318662867
409,131230.81874019591
673,150125.72600905757
2427,177091.74424088743
2036,216820.28620254097
2564,145324.30597571842
642,149602.27205743422
1008,184962.03508263864
1908,135145.40085389672
2519,198221.1069425323
1369,87428.51475721688
2855,172747.84889426912
712,95335.8193902066
1943,115429.45730322941
1958,123005.21055788147
107,141225.63684252772
