Id,SalePrice
2658,205944.72962690302
2718,182506.5920632885
2414,218830.87912990828
1989,114951.19845090846
625,162611.90057103403
333,108567.58568113
1327,108621.6840944332
858,135238.10343961118
95,208541.45346545696
1568,153279.9242762308
2482,148248.7718390325
1364,133885.643107031
2584,161070.0957918926
818,313343.6046370951
2673,197748.82001146712
2089,140106.9606368998
1297,204423.54107023848
790,122051.61519695442
2616,193366.84853390735
720,237970.9903024017
222,121172.5159807773
557,107918.40472149152
1148,180707.81982095685
2766,129665.96686938083
534,164802.88630981394
1452,107918.40472149152
630,143515.16067500188
2648,167832.39745479354
125,135021.70978639834
1904,76676.57103888936
1670,95908.55696817952
756,114843.00162430205
717,299426.7878148451
1032,129152.03194300036
852,190743.07548870178
1731,214529.49349522684
2639,139133.1891974421
2071,103482.33483062853
1267,111029.06348642593
1851,156866.9257399969
567,168249.17136568422
2439,228043.9314612632
1898,139227.8614207227
647,141662.29001936704
2256,191595.1254982273
979,122200.38583353822
1444,218576.70913320192
2485,114748.32940102143
157,112787.26191878018
88,119820.05564819711
2003,133885.643107031
186,294882.5210973757
1425,224229.99332338705
2695,141459.42096948
738,126717.60334435604
395,132749.57642766365
1353,221795.56472474273
1878,140377.45270341585
390,162436.0807277986
1456,226055.81477237033
1103,266534.95252649515
1387,126582.35731109802
2070,49492.11835402773
1199,207594.73123265084
2479,179571.7531415895
501,272702.17164306075
2362,95908.55696817952
1718,155146.31953519143
2188,80896.24727653952
1483,118305.30007570732
2557,89903.63309152353
437,322148.12140219216
2224,176082.40548353264
1628,188849.63102308955
397,120496.2858144872
587,189390.6151561216
2182,805630.435187505
971,169252.48080400273
2611,147437.29563948442
1887,109135.61902081368
2399,266156.26363337267
2148,187618.89212044157
304,124516.67870092517
1997,141324.17493622197
2817,127177.43985743329
1431,186469.30083774842
427,313655.4105651416
263,108729.88092103963
598,156606.97669437804
2895,234184.1013711772
687,150812.54989748905
1822,117047.51196640774
2191,122308.58266014465
179,151007.79091749608
1009,182357.82142670467
2010,139290.1630283586
1991,182736.51031982712
1411,151535.25044720236
1721,224746.32422393066
1144,185576.6770182455
593,229639.8346537078
575,232777.54262529383
1249,194746.35807313913
1604,111908.16270260306
1064,383549.82050133235
1923,150439.75757781242
1988,108053.65075474954
2325,171294.6959061988
114,202942.26768857503
2700,205376.69628721935
217,148600.41152550335
343,165857.80536922647
386,252252.97141444843
2005,124256.1255390601
2908,126582.35731109802
1814,190932.41993526302
2446,540029.4809808594
208,172025.0244857921
1679,137537.2860049975
822,258852.97783743968
6,179652.9007615443
1781,367406.5603759731
2397,304341.1318975607
2340,258122.6492578464
1618,168779.11968759965
2843,170131.58002017983
1061,333224.7715260238
2786,107918.40472149152
1935,117656.11911606883
1341,131721.7065749027
521,235725.90615031862
2136,118805.71039876198
996,182411.91984000787
227,146869.26229980073
135,141026.63366305435
1167,175189.78166402972
294,251427.97061157454
1776,204455.19556136764
540,154956.97508863022
1717,175817.0227830937
2303,104672.4999232991
116,161556.9815116215
127,122389.73028009945
1371,168697.97206764485
1014,169103.7101674189
1507,126379.488261211
702,160187.7960715217
750,192961.1104341333
261,162449.60533112442
1559,96233.14744799877
577,214221.78686229372
2812,212328.3423966815
2080,181438.14840055016
1368,141837.77696299896
2376,110352.83332013585
659,103049.54752420288
1235,123742.19061267964
332,108567.58568113
1917,125446.29063173066
2094,250859.93727189084
1460,294341.5369643436
1471,170645.51494656032
1509,130639.73830883857
1922,120902.02391426126
433,411140.011285968
460,226718.5203353346
1116,218603.75833985352
1137,139890.566983687
53,157891.8140103292
2354,311876.6420695967
1475,186293.480994513
1761,654853.3632169166
842,116438.90481674667
2739,154984.02429528182
2509,165276.24742621699
1007,228895.9814707887
2610,190202.09135566972
1952,96219.62284467295
2719,181289.37776396633
2921,108567.58568113
1966,133479.90500725695
292,162152.06405795677
1204,236753.77600307955
1829,254646.82620311534
2419,218378.10169467868
391,159041.40529302234
798,151575.82425717975
481,190459.05881885995
193,245274.2760983347
555,115762.67465045657
899,87793.79497269845
2357,207026.69789296717
328,113395.86906844126
1356,117493.8238761592
1154,98288.58036826996
1730,193475.34275704916
2249,123498.74775281521
1119,291922.09367411956
2856,148559.83771552597
1394,157756.5679770712
2587,126920.47239424306
61,317279.2642049035
2661,248682.47613643674
2711,125283.99539182104
1147,188254.54847675425
757,165289.7720295428
2623,105754.46818936324
2378,167643.0530082323
1413,152468.4480766827
1722,197721.77080481552
1112,206350.46772667707
1623,188579.1389565735
1201,201725.05338925286
1513,119387.26834177146
957,242244.76495335507
1171,239012.38475848845
1145,213937.7701924519
2726,222742.28695754887
703,180991.83649079868
760,89794.38142505001
1964,119820.05564819711
2512,186956.18655747728
159,135184.00502630795
1281,195233.243792868
468,176082.40548353264
290,118954.4810353458
665,106701.19042216935
1463,297262.85128271685
1792,236659.10377979896
923,135576.21852275621
500,271403.80972378375
1408,152143.85759686344
331,83574.11873504828
170,132807.5590524191
2192,91039.69977089087
2571,386200.6427531895
2314,171051.25304633437
2647,106565.94438891135
422,386903.9221261312
2457,320770.48454732145
1838,202530.8914616417
2805,297743.5178413576
1645,136512.4756127597
1711,306351.38471765566
2825,257591.03017207392
322,295125.96395724016
2103,263073.70280091756
342,121064.31915417088
600,97856.09984709497
488,195557.83427268724
1725,321498.1625682262
2246,259710.2132820689
2847,178922.57218195102
806,268049.7080989849
530,247735.7539036306
963,164072.55773022064
2678,98776.31117670047
171,111164.30951968396
2401,446513.2465596637
805,227381.2258982989
2259,234427.54423104163
