Id,SalePrice
2658,136334.59451475827
2718,157971.5178530451
2414,216720.37140932344
1989,104583.81060991152
625,176461.53772851994
333,90631.12884542425
1327,109541.14323899706
858,149609.51340556878
95,184742.6249397531
1568,167763.66744709766
2482,153746.4389341436
1364,123430.0092447243
2584,147579.9569845555
818,269729.66616759554
2673,162080.30974913208
2089,121612.73576599036
1297,160828.88389994024
790,113582.91014166342
2616,198010.13844417772
720,191226.86369236154
222,150592.21864440903
557,123649.99827341393
1148,200461.3374434516
2766,171399.61028677766
534,179898.38236721783
1452,124308.10277197322
630,123533.69318657945
2648,121903.72333405788
125,155655.42484416981
1904,67471.17767663625
1670,110663.85177044607
756,95598.70499984166
717,191883.5916856762
1032,163470.5904991522
852,207863.5176892153
1731,179234.8577435164
2639,123642.1443636542
2071,96028.72921358838
1267,113893.99164083824
1851,188414.2590043877
567,162377.71720412455
2439,202673.39825535152
1898,149906.2107064139
647,164211.61161093376
2256,220902.6017442353
979,101673.34503388716
1444,217252.32947727965
2485,122650.7223764633
157,132470.8821410139
88,123387.60593633779
2003,108909.88188850525
186,196479.02137901395
1425,233754.00283213487
2695,124784.73184254147
738,102009.07285574122
395,155972.6040259271
1353,171151.66346215038
1878,136345.77253743858
390,166065.37421957354
1456,232728.3926015753
1103,324185.140898061
1387,133815.25435867166
2070,141556.75865309837
1199,181486.67281384778
2479,173595.75688985785
501,304329.90558583644
2362,94347.07508095988
1718,207114.92802522762
2188,83502.0613779738
1483,151676.14289318435
2557,88026.90269604535
437,365973.92518636363
2224,199250.9219443559
1628,160895.6934700896
397,135537.72295810343
587,197102.5174715142
2182,678083.0901423246
971,141832.93888617813
2611,144809.20001171937
1887,101940.44104230413
2399,371037.23401567934
2148,193658.90497557438
304,135024.20327172984
1997,135469.8262226796
2817,108043.7634208715
1431,194488.71795685164
427,372832.5561688718
263,126204.80605337497
598,175551.35232412667
2895,222196.31284812972
687,139195.79004769452
1822,137973.41379126138
2191,109783.03755917735
179,123466.62376143347
1009,221965.29397922108
2010,131284.2261823597
1991,143394.09831138852
1411,189993.35808510473
1721,231054.6830540614
1144,190095.90582010767
593,216351.36174560466
575,288511.50204960356
1249,166972.0085737822
1604,121710.0241742268
1064,515991.2358251733
1923,158591.08197977097
1988,114667.91632750482
2325,169892.33293804963
114,202087.7192775264
2700,181177.57263363226
217,134579.4841513086
343,170881.34825521027
386,225378.59894551066
2005,121015.04115027575
2908,141114.52436022283
1814,245475.4692077644
2446,547576.485445795
208,136936.61303428432
1679,104887.16530646832
822,327741.88376518537
6,191583.99175757624
1781,428875.21523610497
2397,279380.359720019
2340,336655.8026176697
1618,172906.91326490737
2843,148269.70298319912
1061,375219.87811128004
2786,123468.04599092304
1935,138638.51971188502
1341,116558.65914539168
521,261490.29346663743
2136,133777.40539226614
996,203756.31885078477
227,150713.68399564212
135,184832.5895359448
1167,166892.4256085823
294,235492.19987817277
1776,208149.25786055758
540,163630.8196322512
1717,216357.54478370896
2303,131182.29453774897
116,190600.46739787282
127,130710.45726080134
1371,134289.1659411671
1014,160296.53238401268
1507,104357.46742241144
702,128986.79768922352
750,147159.82195660318
261,155106.05087229615
1559,72044.70856106866
577,210013.19718095087
2812,193785.64661920746
2080,158802.33630831254
1368,109050.0841196382
2376,122841.19758594848
659,111268.73776571812
1235,134362.28574234893
332,74133.91467490247
1917,148096.53958195576
2094,250621.10513471722
1460,258780.05773131608
1471,213546.8765207515
1509,123998.52455977113
1922,132025.65103009884
433,527930.4508170604
460,278865.46180973644
1116,233796.86690696285
1137,169429.06061164784
53,159810.56100217614
2354,274782.2724575829
1475,189232.0855507762
1761,559067.8297523479
842,142307.07911365564
2739,159462.88502152913
2509,147877.42328096478
1007,195035.89137470003
2610,186515.27473535627
1952,89151.83783256148
2719,162045.763089042
2921,81498.68717567487
1966,148277.64205124497
292,112341.76901236006
1204,189013.8743778239
1829,242493.11873370805
2419,186665.1665931838
391,148434.510307019
798,111790.79153187553
481,194967.50103018654
193,212179.12082760132
555,115551.40003975932
899,45555.43847239888
2357,187159.09173162983
328,131378.92861191233
1356,116868.88435965331
1154,107481.80762056852
1730,178402.3761638684
2249,160638.3181161249
1119,280017.3123239775
2856,147082.83765583776
1394,136041.15458208183
2587,119751.35589490487
61,340708.981582232
2661,177094.24109558927
2711,135078.33211973004
1147,177654.4367582949
757,123362.53110106883
2623,106304.1196741543
2378,138071.5841233331
1413,150281.2359110746
1722,208975.25524200444
1112,212196.7152552136
1623,194956.27137560732
1201,195871.6499336535
1513,115442.76007447617
957,478151.89606466884
1171,273449.0917468766
1145,192785.43289759572
2726,237913.8390702182
703,154724.78468759567
760,93769.87134303918
1964,152010.91764894163
2512,150037.06616013436
159,147627.35601742475
1281,165177.1385209963
468,177802.84950078634
290,125867.65455300224
665,101196.4578080459
1463,249352.8287317219
1792,221732.69891463045
923,156047.45450528018
500,258728.63968280898
1408,199204.8736179084
331,90316.28011305038
170,120562.2019074153
2192,94041.46960630617
2571,311128.98107924015
2314,174694.0401511336
2647,88476.73258844324
422,440178.48371144396
2457,376494.01881585526
1838,221355.0977905919
2805,248501.85061609157
1645,154823.76632689202
1711,290616.65089770925
2825,248370.64773996128
322,336267.19225405605
2103,250772.51979214913
342,121500.15135293183
600,123701.08441776248
488,177622.36211729003
1725,337700.04432400956
2246,291276.89507780736
2847,159681.0384517968
806,239247.17675068858
530,232288.07269900365
963,190016.43989125817
2678,94655.44968664373
171,89761.40224960924
2401,461393.94578335236
805,218736.08478041607
2259,218053.88146675477
1748,172444.03207753864
1361,143184.28168322315
1677,111659.29426330849
1406,153437.3932504013
2322,260884.82549398905
688,152037.690877365
143,143362.441814185
804,202245.64161343154
1214,156111.562539646
2828,151985.92067925687
1999,198409.20604362772
2467,205377.53478921117
2665,152981.8951231095
1538,327666.4337544369
398,117008.82621047643
2822,142871.0970444675
2157,141099.39403504267
1856,181070.07484768174
1269,90713.39707871951
2570,114102.42360267954
2320,226351.03495748693
1517,131813.27983871344
2304,120760.29105715585
1312,100153.95602734621
2012,133737.5663626291
506,247697.0765924516
2865,218615.23684105073
2367,96936.80801487289
554,82997.15780901528
238,136207.7379702265
1954,116077.6766415255
2488,129209.862124982
2291,76409.68404716777
1969,108400.57651177411
2725,163795.94628422064
1482,147139.04972595396
2763,189224.6006766663
503,252063.67578811594
1584,251931.8945825882
1531,147980.16685635247
2210,180458.04857651296
459,349651.4363249201
556,127292.20737694188
1347,135009.30151421504
1290,70317.59578849055
1388,96519.27499451854
1571,317150.12805121875
2754,199912.90878684627
765,137086.74501226743
2494,130806.1362068578
2870,231421.05625665767
7,224426.6834075409
1114,259284.79201170313
2418,268138.69112543756
291,148882.6934508277
18,378704.16312218324
39,383193.03571553057
1001,274068.9045673876
2442,223961.1540787255
616,118064.61802276428
2680,77674.14540302621
1414,128560.46961281926
289,155839.27242908755
40,253398.06502630207
860,126009.68806557858
409,136147.17329122144
673,157401.29185726008
2427,175878.73385776838
2036,223776.916250006
2564,139974.6827865863
642,148012.5716614083
1008,159417.3973472288
1908,140274.26536372662
2519,208128.1174782964
1369,94815.30880080542
2855,172785.79528780348
712,97395.2301885181
1943,119681.1286297858
